label,text,source
ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?,sms_spam
ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.,sms_spam
ham,You busy or can I come by at some point and figure out what we're doing tomorrow,sms_spam
ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",sms_spam
ham,Black shirt n blue jeans... I thk i c ü...,sms_spam
ham,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,sms_spam
spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,sms_spam
ham,on hen night. Going with a swing,sms_spam
ham,"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*",sms_spam
ham,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke,sms_spam
ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),sms_spam
ham,S s..first time..dhoni rocks...,sms_spam
ham,Ok ill tell the company,sms_spam
ham,"Awesome, think we can get an 8th at usf some time tonight?",sms_spam
ham,So that means you still think of teju,sms_spam
ham,"No I'm good for the movie, is it ok if I leave in an hourish?",sms_spam
ham,No no:)this is kallis home ground.amla home town is durban:),sms_spam
ham,So lets make it saturday or monday as per convenience.,sms_spam
ham,Hey... What time is your driving on fri? We go for evaluation on fri?,sms_spam
spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301.",sms_spam
ham,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,sms_spam
spam,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",sms_spam
ham,Cancel cheyyamo?and get some money back?,sms_spam
spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,sms_spam
ham,Ok.ok ok..then..whats ur todays plan,sms_spam
ham,Good morning princess! How are you?,sms_spam
ham,Aiyar sorry lor forgot 2 tell u...,sms_spam
spam,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,sms_spam
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way. ,sms_spam
ham,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D",sms_spam
spam,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,sms_spam
ham,"So check your errors and if you had difficulties, do correction.",sms_spam
ham,Howz pain?hope u r fine..,sms_spam
ham,"Sorry, I'll call later",sms_spam
ham,Good morning princess! How are you?,sms_spam
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",sms_spam
ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.,sms_spam
ham,K do I need a login or anything,sms_spam
spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,sms_spam
ham,LOL ... No just was busy,sms_spam
ham,What * u wearing?,sms_spam
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,sms_spam
ham,Oh:)as usual vijay film or its different?,sms_spam
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,sms_spam
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?,sms_spam
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.,sms_spam
ham,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,sms_spam
spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832",sms_spam
ham,Babe ? I lost you ... :-(,sms_spam
ham,Ok... Help me ask if she's working tmr a not?,sms_spam
ham,I'm not driving... Raining! Then i'll get caught at e mrt station lor.,sms_spam
ham,Not a drop in the tank,sms_spam
ham,(That said can you text him one more time?),sms_spam
ham,"Sorry, I'll call later",sms_spam
ham,Ok i go change also...,sms_spam
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),sms_spam
ham,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,sms_spam
ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up",sms_spam
ham,Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,sms_spam
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,sms_spam
ham,Hey! There's veggie pizza... :/,sms_spam
ham,Yun buying... But school got offer 2000 plus only...,sms_spam
ham,You sure your neighbors didnt pick it up,sms_spam
ham,K. I will sent it again,sms_spam
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,sms_spam
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",sms_spam
ham,Well. Im computerless. Time to make some oreo truffles,sms_spam
ham,"Haha yeah I see that now, be there in a sec",sms_spam
ham,I am not having her number sir,sms_spam
ham,Lol now I'm after that hot air balloon!,sms_spam
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,sms_spam
ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,sms_spam
ham,"Yeah, we can probably swing by once my roommate finishes up with his girl",sms_spam
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",sms_spam
ham,Happy new years melody!,sms_spam
ham,Ü dun need to pick ur gf?,sms_spam
ham,Yay! You better not have told that to 5 other girls either.,sms_spam
ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,sms_spam
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? ",sms_spam
ham,Just nw i came to hme da..,sms_spam
ham,"I'm outside islands, head towards hard rock and you'll run into me",sms_spam
ham,To day class is there are no class.,sms_spam
ham,I'm in chennai velachery:),sms_spam
ham,You flippin your shit yet?,sms_spam
ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore",sms_spam
ham,Am i that much bad to avoid like this?,sms_spam
ham,"Yo, you around? Just got my car back",sms_spam
ham,Annoying isn't it.,sms_spam
ham,"Goodmorning, Today i am late for  &lt;#&gt; min.",sms_spam
ham,There's no point hangin on to mr not right if he's not makin u happy,sms_spam
ham,All will come alive.better correct any good looking figure there itself..,sms_spam
ham,In that case I guess I'll see you at campus lodge,sms_spam
ham,We're done...,sms_spam
ham,Come to my home for one last time i wont do anything. Trust me.,sms_spam
ham,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,sms_spam
spam,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,sms_spam
ham,Ok... C ya...,sms_spam
spam,You have 1 new voicemail. Please call 08719181503,sms_spam
ham,What he said is not the matter. My mind saying some other matter is there.,sms_spam
ham,He also knows about lunch menu only da. . I know,sms_spam
ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx",sms_spam
ham,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,sms_spam
ham,Otherwise had part time job na-tuition..,sms_spam
ham,I know she called me,sms_spam
ham,"Me also da, i feel yesterday night  wait til 2day night dear.",sms_spam
ham,Thanks for understanding. I've been trying to tell sura that.,sms_spam
spam,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,sms_spam
ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.,sms_spam
spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",sms_spam
ham,I need you to be in my strong arms...,sms_spam
ham,Also maaaan are you missing out,sms_spam
ham,His bday real is in april .,sms_spam
ham,Guessin you ain't gonna be here before 9?,sms_spam
ham,Ok then i will come to ur home after half an hour,sms_spam
ham,"Yo, the game almost over? Want to go to walmart soon",sms_spam
ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",sms_spam
ham,I'll text now! All creepy like so he won't think that we forgot,sms_spam
ham,"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?",sms_spam
spam,You have 1 new voicemail. Please call 08719181513.,sms_spam
ham,"Damn, can you make it tonight or do you want to just wait til tomorrow",sms_spam
ham,K..k..i'm also fine:)when will you complete the course?,sms_spam
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",sms_spam
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,sms_spam
ham,Prakesh is there know.,sms_spam
ham,Teach me apps da. When you come to college.,sms_spam
ham,Rofl betta invest in some  anti aging products,sms_spam
spam,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,sms_spam
ham,"sir, you will receive the account no another 1hr time. Sorry for the delay.",sms_spam
spam,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,sms_spam
ham,So ü'll be submitting da project tmr rite?,sms_spam
spam,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,sms_spam
ham,Jus ans me lar. U'll noe later.,sms_spam
ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,sms_spam
ham,have got * few things to do. may be in * pub later.,sms_spam
ham,1's finish meeting call me.,sms_spam
ham,Lol ok. I'll snatch her purse too.,sms_spam
ham,Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx,sms_spam
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,sms_spam
ham,How much are we getting?,sms_spam
ham,Is ur paper in e morn or aft tmr?,sms_spam
ham,"Dear relieved of westonzoyland, all going to plan this end too!",sms_spam
ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,sms_spam
ham,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,sms_spam
ham,"I want to show you the world, princess :) how about europe?",sms_spam
ham,Nobody can decide where to eat and dad wants Chinese,sms_spam
ham,No shoot me. I'm in the docs waiting room. :/,sms_spam
ham,Now? I'm going out 4 dinner soon..,sms_spam
ham,Hello which the site to download songs its urgent pls,sms_spam
ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",sms_spam
ham,Horrible gal. Me in sch doing some stuff. How come u got mc?,sms_spam
ham,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",sms_spam
ham,"I call you later, don't have network. If urgnt, sms me.",sms_spam
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,sms_spam
spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you,sms_spam
ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,sms_spam
ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,sms_spam
ham,What your plan for pongal?,sms_spam
ham,Just wait till end of march when el nino gets himself. Oh.,sms_spam
ham,"Not yet chikku..going to room nw, i'm in bus..",sms_spam
